index,year,dep_airport,des_airport,alid,airline_id,dom_fgn,scheduled,chartered,total
1277,2019,JFK,BOM,19533,AI,0,26,0,26
1278,2019,JFK,FOC,21770,MF,0,26,0,26
1279,2019,JFK,BEG,21738,JU,0,26,0,26
1280,2019,JFK,FOC,21770,MF,0,26,0,26
1281,2019,EWR,YUL,20366,EV,1,26,0,26
1282,2019,JFK,WUH,20133,CZ,0,26,0,26
1283,2019,JFK,RUH,19624,SV,0,26,0,26
1284,2019,JFK,MAN,19682,VS,0,26,0,26
1285,2020,EWR,ANU,19977,UA,1,26,0,26
1286,2019,JFK,ANU,20409,B6,1,26,0,26
1287,2019,EWR,ADD,20153,ET,0,26,0,26
1288,2019,JFK,RUH,19624,SV,0,26,0,26
1289,2019,JFK,RUH,19624,SV,0,26,0,26
1290,2019,JFK,SAL,22001,Q6,0,26,0,26
1291,2020,JFK,MUC,19554,LH,0,26,0,26
1292,2019,JFK,TAS,20080,HY,0,26,0,26
1293,2019,JFK,WUH,20133,CZ,0,26,0,26
1294,2020,EWR,CGN,19917,5X,1,26,0,26
1295,2019,JFK,TLV,20200,5C,0,26,0,26
1296,2019,JFK,SAL,22001,Q6,0,26,0,26
1297,2019,JFK,RUH,19624,SV,0,26,0,26
1298,2019,EWR,CGN,19917,5X,1,27,0,27
1299,2019,EWR,ANU,19977,UA,1,27,0,27
1300,2019,EWR,CGN,19917,5X,1,27,0,27
1301,2019,JFK,FRA,21427,3S,0,27,0,27
1302,2019,JFK,CUR,20409,B6,1,27,0,27
1303,2019,JFK,WUH,20133,CZ,0,27,0,27
1304,2019,JFK,LOS,19790,DL,1,27,0,27
1305,2019,JFK,SAL,22001,Q6,0,27,0,27
1306,2019,JFK,LOS,19790,DL,1,27,0,27
1307,2020,EWR,LIM,19977,UA,1,27,0,27
1308,2019,JFK,SAL,22001,Q6,0,27,0,27
1309,2020,EWR,MUC,19554,LH,0,27,0,27
1310,2019,JFK,ANU,20409,B6,1,27,0,27
1311,2019,JFK,CTG,19537,AV,0,27,0,27
1312,2019,JFK,LOS,19790,DL,1,27,0,27
1313,2019,JFK,SAL,22001,Q6,0,27,0,27
1314,2019,EWR,YUL,20452,YX,1,27,0,27
1315,2020,JFK,TLV,19790,DL,1,27,0,27
1316,2020,EWR,CPT,19977,UA,1,27,0,27
1317,2019,EWR,YOW,20366,EV,1,27,0,27
1318,2020,EWR,CGN,19917,5X,1,27,0,27
1319,2020,JFK,BCN,19790,DL,1,27,0,27
1320,2019,EWR,CGN,19917,5X,1,27,0,27
1321,2020,JFK,PVG,19958,MU,0,27,0,27
1322,2019,JFK,GDL,21351,Y4,0,27,0,27
1323,2019,EWR,YHZ,20452,YX,1,27,0,27
1324,2020,EWR,YHZ,20452,YX,1,27,0,27
1325,2019,JFK,LUX,19545,CV,0,27,0,27
1326,2019,JFK,GIG,19805,AA,1,27,0,27
1327,2020,JFK,LIR,20409,B6,1,28,0,28
1328,2020,JFK,MAD,21579,DY,0,28,0,28
1329,2019,EWR,YUL,20452,YX,1,28,0,28
1330,2019,JFK,LOS,19790,DL,1,28,0,28
1331,2019,EWR,YQB,20445,C5,1,28,0,28
1332,2019,EWR,YOW,20445,C5,1,28,0,28
1333,2020,JFK,LGG,20200,5C,0,28,0,28
1334,2019,EWR,PVR,19977,UA,1,28,0,28
1335,2019,JFK,MAN,20334,MT,0,28,0,28
1336,2019,JFK,KEF,19790,DL,1,28,0,28
1337,2019,JFK,DUS,21728,EW,0,28,0,28
1338,2019,JFK,SJO,20409,B6,1,28,0,28
1339,2019,JFK,RUH,19624,SV,0,28,0,28
1340,2019,EWR,GUA,19977,UA,1,28,0,28
1341,2020,JFK,SNN,19623,EI,0,28,0,28
1342,2020,JFK,LOS,19790,DL,1,28,0,28
1343,2020,JFK,CMN,19536,AT,0,28,0,28
1344,2020,EWR,CUN,20436,F9,1,28,0,28
1345,2019,JFK,BCN,19547,IB,0,28,0,28
1346,2019,JFK,MAN,19682,VS,0,28,0,28
1347,2019,JFK,ADD,20153,ET,0,28,0,28
1348,2019,JFK,CTU,21271,HU,0,28,0,28
1349,2019,JFK,GDL,21351,Y4,0,28,0,28
1350,2019,JFK,GCM,19912,KX,0,28,0,28
1351,2019,JFK,FOC,21770,MF,0,28,0,28
1352,2019,JFK,AMM,19568,RJ,0,28,4,32
1353,2020,JFK,EZE,19535,AR,0,28,0,28
1354,2019,EWR,SJD,19977,UA,1,28,0,28
1355,2020,EWR,CDG,19977,UA,1,29,0,29
1356,2019,JFK,GRU,21667,O6,0,29,0,29
1357,2019,EWR,FCO,19977,UA,1,29,0,29
1358,2020,JFK,BOM,19790,DL,1,29,0,29
1359,2019,JFK,ATH,21579,DY,0,29,0,29
1360,2019,EWR,ORY,22002,LV,0,29,0,29
1361,2020,EWR,BCN,19977,UA,1,29,0,29
1362,2019,JFK,AMM,19568,RJ,0,29,2,31
1363,2019,JFK,MAN,20334,MT,0,29,0,29
1364,2019,JFK,GUA,19574,TA,0,29,0,29
1365,2020,EWR,MAD,19977,UA,1,29,0,29
1366,2020,JFK,MAD,21579,DY,0,30,0,30
1367,2019,JFK,EZE,19535,AR,0,30,0,30
1368,2020,JFK,FCO,21579,DY,0,30,0,30
1369,2020,EWR,KEF,19546,FI,0,30,0,30
1370,2019,EWR,YYZ,19531,AC,0,30,1,31
1371,2019,JFK,ANU,20409,B6,1,30,0,30
1372,2020,EWR,YUL,20366,EV,1,30,0,30
1373,2019,JFK,CPH,21579,DY,0,30,0,30
1374,2020,LGA,YUL,19531,AC,0,30,0,30
1375,2019,JFK,ICN,20277,OZ,0,30,0,30
1376,2019,JFK,ARN,21579,DY,0,30,0,30
1377,2019,EWR,DEL,19977,UA,1,30,0,30
1378,2019,EWR,BOM,19977,UA,1,30,0,30
1379,2019,EWR,CDG,20107,FX,1,30,0,30
1380,2020,JFK,LIS,19576,TP,0,30,0,30
1381,2019,JFK,ACC,19790,DL,1,30,0,30
1382,2019,EWR,DXB,20392,EK,0,30,0,30
1383,2019,EWR,ORY,22002,LV,0,30,0,30
1384,2019,EWR,RZE,19555,LO,0,30,0,30
1385,2020,EWR,PVR,19977,UA,1,30,0,30
1386,2020,JFK,LIM,19552,LA,0,30,0,30
1387,2020,JFK,GYE,20409,B6,1,30,0,30
1388,2019,JFK,TLV,20200,5C,0,30,0,30
1389,2019,JFK,ANU,20409,B6,1,30,0,30
1390,2019,EWR,ANU,19977,UA,1,30,0,30
1391,2019,EWR,GCM,19977,UA,1,30,0,30
1392,2019,EWR,LIR,19977,UA,1,30,0,30
1393,2019,EWR,CDG,20107,FX,1,30,0,30
1394,2019,EWR,POP,19977,UA,1,30,0,30
1395,2020,EWR,WAW,19555,LO,0,30,0,30
1396,2020,EWR,YQB,20445,C5,1,30,0,30
1397,2020,JFK,BCN,21579,DY,0,30,0,30
1398,2020,JFK,EZE,19805,AA,1,31,0,31
1399,2019,EWR,FCO,19977,UA,1,31,0,31
1400,2020,JFK,FRA,19790,DL,1,31,0,31
1401,2020,JFK,BDA,19805,AA,1,31,0,31
1402,2020,JFK,AMS,21579,DY,0,31,0,31
1403,2019,JFK,LIR,20409,B6,1,31,0,31
1404,2020,JFK,CDG,19790,DL,1,31,0,31
1405,2019,JFK,CUN,21578,4O,0,31,0,31
1406,2020,EWR,CDG,20107,FX,1,31,0,31
1407,2019,JFK,ICN,20277,OZ,0,31,0,31
1408,2020,JFK,EDI,19790,DL,1,31,0,31
1409,2020,JFK,ZRH,19790,DL,1,31,0,31
1410,2019,EWR,NCE,21626,B0,0,31,0,31
1411,2020,EWR,ANU,19977,UA,1,31,0,31
1412,2019,JFK,LGG,20200,5C,0,31,0,31
1413,2020,JFK,BRU,19790,DL,1,31,0,31
1414,2019,JFK,ICN,20277,OZ,0,31,0,31
1415,2020,JFK,ORY,19532,AF,0,31,0,31
1416,2019,JFK,LGG,20200,5C,0,32,0,32
1417,2019,JFK,LIS,19790,DL,1,32,0,32
1418,2019,JFK,MAD,19790,DL,1,32,0,32
1419,2019,JFK,MAD,21579,DY,0,32,0,32
1420,2020,JFK,GND,20409,B6,1,32,0,32
1421,2019,JFK,MXP,19805,AA,1,32,0,32
1422,2019,JFK,OSL,21579,DY,0,32,0,32
1423,2019,JFK,SXM,19790,DL,1,32,0,32
1424,2019,JFK,RUH,19624,SV,0,32,0,32
1425,2020,EWR,PEK,19543,CA,0,32,0,32
1426,2019,EWR,ORY,22002,LV,0,32,0,32
1427,2020,EWR,SJD,19977,UA,1,32,0,32
1428,2019,JFK,CPH,21579,DY,0,32,0,32
1429,2020,JFK,VIE,19873,OS,0,32,0,32
1430,2019,JFK,TLV,20200,5C,0,32,0,32
1431,2019,JFK,VIE,19873,OS,0,32,0,32
1432,2020,JFK,MAD,19805,AA,1,32,0,32
1433,2019,JFK,CDG,21366,SE,0,32,0,32
1434,2020,JFK,OSL,21579,DY,0,32,0,32
1435,2019,JFK,BUD,19555,LO,0,32,0,32
1436,2020,JFK,ANU,20409,B6,1,32,0,32
1437,2019,EWR,YUL,20452,YX,1,32,0,32
1438,2019,JFK,CPH,21579,DY,0,32,0,32
1439,2019,EWR,DUB,19623,EI,0,32,0,32
1440,2020,JFK,GDL,21351,Y4,0,32,0,32
1441,2019,JFK,GUA,19574,TA,0,32,0,32
1442,2019,JFK,BUD,19555,LO,0,32,0,32
1443,2019,JFK,ACC,19790,DL,1,32,0,32
1444,2019,EWR,ANU,19977,UA,1,32,0,32
1445,2019,EWR,NCE,21626,B0,0,32,0,32
1446,2019,EWR,WAW,19555,LO,0,32,0,32
1447,2020,EWR,CDG,20107,FX,1,32,0,32
1448,2019,EWR,LIM,19977,UA,1,32,0,32
1449,2020,EWR,ORY,22002,LV,0,32,0,32
1450,2020,JFK,GIG,19805,AA,1,32,0,32
1451,2019,EWR,ORY,22002,LV,0,32,0,32
1452,2019,JFK,FCO,19790,DL,1,32,0,32
1453,2020,JFK,MAN,19682,VS,0,32,0,32
1454,2019,JFK,JED,19624,SV,0,32,0,32
1455,2019,JFK,SNN,19623,EI,0,32,0,32
1456,2020,JFK,FRA,19572,SQ,0,33,0,33
1457,2019,JFK,GIG,19790,DL,1,33,0,33
1458,2020,JFK,GDL,21351,Y4,0,33,0,33
1459,2020,JFK,MXP,19805,AA,1,33,0,33
1460,2020,JFK,LIS,19790,DL,1,33,0,33
1461,2020,JFK,BDA,20409,B6,1,33,0,33
1462,2020,JFK,TPE,19544,CI,0,33,0,33
1463,2020,JFK,GRU,19805,AA,1,33,0,33
1464,2019,JFK,ATH,21579,DY,0,33,0,33
1465,2019,JFK,ARN,21579,DY,0,33,0,33
1466,2019,EWR,BOM,19977,UA,1,33,0,33
1467,2020,JFK,GEO,19805,AA,1,33,0,33
1468,2019,JFK,ARN,21579,DY,0,33,0,33
1469,2020,JFK,FCO,19790,DL,1,33,0,33
1470,2020,EWR,SAL,19574,TA,0,33,0,33
1471,2020,JFK,GYE,20348,XL,0,33,0,33
1472,2020,JFK,MAD,19805,AA,1,33,0,33
1473,2019,EWR,ORY,22002,LV,0,33,0,33
1474,2020,JFK,CDG,19805,AA,1,33,0,33
1475,2019,JFK,ARN,21579,DY,0,33,0,33
1476,2019,JFK,CPH,21579,DY,0,33,0,33
1477,2020,JFK,AMM,19568,RJ,0,33,0,33
1478,2019,JFK,AMM,19568,RJ,0,33,2,35
1479,2019,JFK,ARN,21579,DY,0,33,0,33
1480,2020,JFK,KBP,21608,PS,0,33,0,33
1481,2019,JFK,BDA,20409,B6,1,33,0,33
1482,2020,JFK,EDI,19790,DL,1,33,0,33
1483,2020,JFK,MAD,19790,DL,1,34,0,34
1484,2020,EWR,DUB,19623,EI,0,34,0,34
1485,2019,JFK,BEG,21738,JU,0,34,0,34
1486,2019,JFK,BUD,19555,LO,0,34,0,34
1487,2019,JFK,CPH,21579,DY,0,34,0,34
1488,2020,EWR,CDG,20107,FX,1,34,0,34
1489,2019,JFK,JED,19624,SV,0,34,0,34
1490,2019,JFK,LIR,20409,B6,1,34,0,34
1491,2019,EWR,PEK,19543,CA,0,34,0,34
1492,2019,JFK,CPH,21579,DY,0,34,0,34
1493,2019,JFK,TPE,19544,CI,0,34,0,34
1494,2019,JFK,ACC,19790,DL,1,34,0,34
1495,2019,JFK,AMM,19568,RJ,0,34,2,36
1496,2019,EWR,PEK,19543,CA,0,34,0,34
1497,2019,JFK,ANU,20409,B6,1,34,0,34
1498,2019,JFK,ATH,19790,DL,1,34,0,34
1499,2019,JFK,MAD,21579,DY,0,34,0,34
1500,2019,JFK,LIS,19790,DL,1,34,0,34
1501,2020,JFK,JED,19624,SV,0,34,0,34
1502,2019,JFK,OSL,21579,DY,0,34,0,34
1503,2020,EWR,WAW,19555,LO,0,34,0,34
1504,2019,JFK,ACC,19790,DL,1,34,0,34
1505,2019,EWR,LIM,19977,UA,1,34,0,34
1506,2019,JFK,BUD,19555,LO,0,34,0,34
1507,2019,JFK,YVR,19790,DL,1,34,0,34
1508,2019,JFK,LIR,20409,B6,1,34,0,34
1509,2019,JFK,CTG,20409,B6,1,34,0,34
1510,2019,JFK,CPH,21579,DY,0,34,0,34
1511,2019,EWR,ADD,20153,ET,0,34,0,34
1512,2019,JFK,JED,19624,SV,0,34,0,34
1513,2019,JFK,GDL,21351,Y4,0,34,0,34
1514,2019,JFK,GUA,19574,TA,0,34,0,34
1515,2020,EWR,POP,19977,UA,1,34,0,34
1516,2019,JFK,BUD,19555,LO,0,34,0,34
1517,2019,JFK,ARN,21579,DY,0,34,0,34
1518,2019,JFK,TPE,19544,CI,0,34,0,34
1519,2019,JFK,JED,19624,SV,0,34,0,34
1520,2020,JFK,OSL,21579,DY,0,34,0,34
1521,2020,JFK,EDI,19790,DL,1,34,0,34
1522,2020,EWR,LIM,19977,UA,1,34,0,34
1523,2019,JFK,DUS,21728,EW,0,34,0,34
1524,2019,EWR,ADD,20153,ET,0,34,0,34
1525,2019,JFK,JED,19624,SV,0,34,0,34
1526,2019,JFK,GDL,21351,Y4,0,34,0,34
1527,2019,EWR,WAW,19555,LO,0,34,0,34
1528,2019,JFK,ATH,21579,DY,0,34,0,34
1529,2019,JFK,MAD,21579,DY,0,34,0,34
1530,2019,JFK,BDA,20409,B6,1,34,0,34
1531,2019,JFK,JED,19624,SV,0,34,0,34
1532,2020,JFK,LIS,19790,DL,1,34,0,34
1533,2019,EWR,WAW,19555,LO,0,35,0,35
1534,2019,JFK,TPE,19544,CI,0,35,0,35
1535,2019,JFK,JED,19624,SV,0,35,0,35
1536,2019,JFK,GUA,19574,TA,0,35,0,35
1537,2020,JFK,BCN,19805,AA,1,35,0,35
1538,2020,EWR,YYZ,20366,EV,1,35,0,35
1539,2020,JFK,BOG,19790,DL,1,35,0,35
1540,2019,EWR,ORY,22002,LV,0,35,0,35
1541,2019,EWR,ORY,22002,LV,0,35,0,35
1542,2019,JFK,TPE,19544,CI,0,35,0,35
1543,2019,JFK,ACC,19790,DL,1,35,0,35
1544,2019,EWR,NCE,21626,B0,0,35,0,35
1545,2019,EWR,NCE,21626,B0,0,35,0,35
1546,2019,JFK,CPH,21579,DY,0,35,0,35
1547,2019,JFK,GDL,21351,Y4,0,35,0,35
1548,2019,JFK,TPE,19544,CI,0,35,0,35
1549,2020,JFK,ACC,19790,DL,1,35,0,35
1550,2020,JFK,DUB,19790,DL,1,35,0,35
1551,2019,JFK,ACC,19790,DL,1,35,0,35
1552,2019,JFK,TPE,19544,CI,0,35,0,35
1553,2019,JFK,GDL,21351,Y4,0,35,0,35
1554,2019,JFK,GDL,21351,Y4,0,35,0,35
1555,2019,JFK,TPE,19544,CI,0,35,0,35
1556,2020,JFK,TPE,19544,CI,0,35,0,35
1557,2019,JFK,TPE,19544,CI,0,35,0,35
1558,2020,JFK,ACC,19790,DL,1,35,0,35
1559,2019,JFK,LGW,19540,BA,0,35,0,35
1560,2019,EWR,BCN,19977,UA,1,35,0,35
1561,2019,JFK,OSL,21579,DY,0,35,0,35
1562,2020,JFK,GDL,21351,Y4,0,35,0,35
1563,2019,JFK,TPE,19544,CI,0,35,0,35
1564,2020,JFK,KIN,19790,DL,1,36,0,36
1565,2019,EWR,WAW,19555,LO,0,36,0,36
1566,2019,JFK,ATH,21579,DY,0,36,0,36
1567,2019,JFK,BUD,19555,LO,0,36,0,36
1568,2020,JFK,LGG,22036,X7,0,36,0,36
1569,2019,EWR,CDG,20107,FX,1,36,0,36
1570,2019,JFK,JED,19624,SV,0,36,0,36
1571,2020,JFK,SNN,19623,EI,0,36,0,36
1572,2020,EWR,STI,19977,UA,1,36,0,36
1573,2019,JFK,MAD,19790,DL,1,36,0,36
1574,2019,JFK,MAD,21579,DY,0,36,0,36
1575,2020,JFK,TPE,20005,BR,0,36,0,36
1576,2020,JFK,WAW,19555,LO,0,36,0,36
1577,2020,JFK,YYC,20229,WS,0,36,0,36
1578,2019,EWR,ADD,20153,ET,0,36,0,36
1579,2019,JFK,TPE,19544,CI,0,36,0,36
1580,2020,EWR,YYC,19531,AC,0,36,0,36
1581,2019,JFK,OSL,21579,DY,0,36,0,36
1582,2019,JFK,MAD,21579,DY,0,36,0,36
1583,2019,JFK,KEF,19790,DL,1,36,0,36
1584,2019,JFK,CTG,20409,B6,1,36,0,36
1585,2019,JFK,ACC,19790,DL,1,36,0,36
1586,2019,JFK,ARN,21579,DY,0,36,0,36
1587,2019,JFK,JED,19624,SV,0,36,0,36
1588,2019,EWR,LIM,19977,UA,1,36,0,36
1589,2019,EWR,LIM,19977,UA,1,36,0,36
1590,2020,EWR,ADD,20153,ET,0,36,0,36
1591,2019,JFK,ARN,21579,DY,0,36,0,36
1592,2019,JFK,LGG,20200,5C,0,36,0,36
1593,2019,JFK,GDL,21351,Y4,0,36,0,36
1594,2019,JFK,GCM,19912,KX,0,36,0,36
1595,2019,JFK,CTG,20409,B6,1,36,0,36
1596,2019,JFK,JED,19624,SV,0,36,0,36
1597,2020,EWR,LIS,19576,TP,0,36,0,36
1598,2019,JFK,MEX,21342,VB,0,36,0,36
1599,2019,JFK,ANU,20409,B6,1,36,0,36
1600,2019,EWR,ORY,22002,LV,0,36,0,36
1601,2019,EWR,PEK,19543,CA,0,36,0,36
1602,2020,JFK,LGW,19540,BA,0,36,0,36
1603,2019,JFK,BUD,19555,LO,0,36,0,36
1604,2019,EWR,MAD,19977,UA,1,36,0,36
1605,2019,EWR,LIS,19576,TP,0,36,0,36
1606,2019,EWR,KEF,19546,FI,0,36,0,36
1607,2019,EWR,WAW,19555,LO,0,36,0,36
1608,2019,JFK,ACC,19790,DL,1,36,0,36
1609,2019,JFK,AMM,19568,RJ,0,36,2,38
1610,2019,JFK,GDL,21351,Y4,0,36,0,36
1611,2020,JFK,MAD,19790,DL,1,36,0,36
1612,2020,JFK,JED,19624,SV,0,36,0,36
1613,2019,JFK,MAD,21579,DY,0,36,0,36
1614,2020,JFK,BDA,20409,B6,1,36,0,36
1615,2019,JFK,OSL,21579,DY,0,36,0,36
1616,2019,JFK,TPE,19544,CI,0,36,0,36
1617,2019,JFK,EZE,19535,AR,0,36,0,36
1618,2019,JFK,ACC,19790,DL,1,37,0,37
1619,2019,JFK,KEF,19790,DL,1,37,0,37
1620,2019,EWR,YUL,20366,EV,1,37,0,37
1621,2019,JFK,JED,19624,SV,0,37,0,37
1622,2020,JFK,PVG,19958,MU,0,37,0,37
1623,2019,JFK,CTG,20409,B6,1,37,0,37
1624,2019,JFK,LGW,19540,BA,0,37,0,37
1625,2020,JFK,MDE,19537,AV,0,37,0,37
1626,2019,EWR,BDA,19977,UA,1,37,0,37
1627,2019,JFK,OSL,21579,DY,0,37,0,37
1628,2019,JFK,JED,19624,SV,0,37,0,37
1629,2019,JFK,ICN,20277,OZ,0,37,0,37
1630,2020,JFK,HEL,19538,AY,0,37,0,37
1631,2020,EWR,HKG,19977,UA,1,37,0,37
1632,2020,EWR,DXB,20392,EK,0,37,0,37
1633,2020,JFK,CAI,19747,MS,0,38,0,38
1634,2019,JFK,CTG,20409,B6,1,38,0,38
1635,2019,EWR,MAD,19977,UA,1,38,0,38
1636,2019,JFK,BUD,19555,LO,0,38,0,38
1637,2019,JFK,MAN,20334,MT,0,38,0,38
1638,2020,EWR,MAD,19977,UA,1,38,0,38
1639,2019,JFK,MXP,19805,AA,1,38,0,38
1640,2019,JFK,FCO,19790,DL,1,38,0,38
1641,2019,JFK,ANU,19805,AA,1,38,0,38
1642,2020,JFK,SXM,20409,B6,1,38,0,38
1643,2020,EWR,BCN,19977,UA,1,38,0,38
1644,2020,JFK,SJO,19805,AA,1,38,0,38
1645,2020,JFK,VIE,19873,OS,0,38,0,38
1646,2020,JFK,MXP,19805,AA,1,38,0,38
1647,2020,JFK,PEK,19543,CA,0,38,0,38
1648,2020,JFK,GIG,19790,DL,1,38,0,38
1649,2019,EWR,DUB,19623,EI,0,38,0,38
1650,2020,EWR,MAD,19977,UA,1,39,0,39
1651,2020,JFK,FCO,19790,DL,1,39,0,39
1652,2019,JFK,YUL,20398,MQ,1,39,0,39
1653,2019,EWR,NAP,19977,UA,1,39,0,39
1654,2020,JFK,HND,19791,NH,0,39,0,39
1655,2020,JFK,LGW,19540,BA,0,39,0,39
1656,2020,EWR,GVA,19977,UA,1,39,0,39
1657,2020,EWR,MAN,19977,UA,1,39,0,39
1658,2020,JFK,YUL,20398,MQ,1,39,0,39
1659,2020,EWR,EDI,19977,UA,1,39,0,39
1660,2020,EWR,TXL,19977,UA,1,39,0,39
1661,2019,EWR,DUS,21728,EW,0,39,0,39
1662,2019,EWR,YUL,20366,EV,1,39,0,39
1663,2019,EWR,DUS,21728,EW,0,39,0,39
1664,2019,JFK,KBP,21608,PS,0,39,0,39
1665,2020,EWR,DEL,19977,UA,1,40,0,40
1666,2020,EWR,CPH,19571,SK,0,40,0,40
1667,2020,JFK,JNB,19570,SA,0,40,0,40
1668,2020,JFK,KIN,19542,BW,0,40,0,40
1669,2019,EWR,PLS,19977,UA,1,40,0,40
1670,2019,EWR,GUA,19977,UA,1,40,0,40
1671,2019,JFK,MNL,19564,PR,0,40,0,40
1672,2019,EWR,PEK,19543,CA,0,40,0,40
1673,2020,JFK,MTY,20250,5D,0,40,0,40
1674,2020,EWR,BCN,19977,UA,1,40,0,40
1675,2019,JFK,AMM,19568,RJ,0,40,2,42
1676,2019,JFK,NBO,21949,KQ,0,40,0,40
1677,2019,JFK,MXP,21433,IG,0,40,0,40
1678,2019,JFK,MNL,19564,PR,0,40,0,40
1679,2019,JFK,KBP,21608,PS,0,40,0,40
1680,2019,JFK,GND,20409,B6,1,40,0,40
1681,2019,EWR,BCN,19977,UA,1,40,0,40
1682,2019,EWR,ADD,20153,ET,0,40,0,40
1683,2020,JFK,NBO,21949,KQ,0,40,0,40
1684,2020,JFK,KBP,21608,PS,0,40,0,40
1685,2020,JFK,FCO,21579,DY,0,40,0,40
1686,2019,JFK,ANU,20409,B6,1,40,0,40
1687,2020,JFK,GCM,20409,B6,1,40,0,40
1688,2019,JFK,LIR,20409,B6,1,40,0,40
1689,2019,EWR,ADD,20153,ET,0,40,0,40
1690,2019,EWR,OPO,19576,TP,0,40,0,40
1691,2019,JFK,BEG,21738,JU,0,40,0,40
1692,2020,EWR,LIS,19576,TP,0,40,0,40
1693,2020,EWR,LIM,19977,UA,1,40,0,40
1694,2020,JFK,PLS,19790,DL,1,40,0,40
1695,2020,JFK,POP,20409,B6,1,40,0,40
1696,2019,JFK,VIE,19873,OS,0,40,0,40
1697,2019,EWR,PEK,19543,CA,0,40,0,40
1698,2019,EWR,LIM,19977,UA,1,40,0,40
1699,2020,EWR,BOM,19533,AI,0,41,0,41
1700,2020,JFK,MBJ,19805,AA,1,41,0,41
1701,2019,EWR,ORY,22002,LV,0,41,0,41
1702,2019,JFK,LIS,19790,DL,1,41,0,41
1703,2019,JFK,ORY,19532,AF,0,41,0,41
1704,2020,JFK,NRT,19548,JL,0,41,0,41
1705,2020,JFK,BDA,19790,DL,1,41,0,41
1706,2019,EWR,WAW,19555,LO,0,41,0,41
1707,2019,EWR,SNN,19977,UA,1,41,0,41
1708,2019,JFK,MAD,19790,DL,1,41,0,41
1709,2020,JFK,MBJ,19542,BW,0,41,0,41
1710,2020,JFK,DEL,19533,AI,0,41,0,41
1711,2020,EWR,BOM,19977,UA,1,41,0,41
1712,2019,JFK,BCN,21579,DY,0,41,0,41
1713,2019,EWR,ORY,22002,LV,0,42,0,42
1714,2019,JFK,MAD,20119,UX,0,42,0,42
1715,2019,JFK,ANU,19805,AA,1,42,0,42
1716,2020,JFK,SXM,19790,DL,1,42,0,42
1717,2019,EWR,POP,19977,UA,1,42,0,42
1718,2019,JFK,OSL,21579,DY,0,42,0,42
1719,2020,EWR,OPO,19576,TP,0,42,0,42
1720,2020,JFK,MXP,21433,IG,0,42,0,42
1721,2019,JFK,GND,20409,B6,1,42,0,42
1722,2020,JFK,NBO,21949,KQ,0,42,0,42
1723,2019,JFK,MAD,20119,UX,0,42,0,42
1724,2019,JFK,VIE,19873,OS,0,42,0,42
1725,2020,EWR,ZRH,19977,UA,1,42,0,42
1726,2019,JFK,ACC,19790,DL,1,42,0,42
1727,2020,EWR,YYZ,20366,EV,1,42,0,42
1728,2019,JFK,OSL,21579,DY,0,42,0,42
1729,2020,JFK,ANU,19805,AA,1,42,0,42
1730,2019,JFK,NBO,21949,KQ,0,42,0,42
1731,2019,JFK,OSL,21579,DY,0,42,0,42
1732,2020,JFK,SCL,19552,LA,0,42,0,42
1733,2019,JFK,ANU,20409,B6,1,42,0,42
1734,2019,EWR,NCE,21626,B0,0,42,0,42
1735,2019,EWR,LIS,19576,TP,0,42,0,42
1736,2020,JFK,KEF,19546,FI,0,42,0,42
1737,2019,JFK,OSL,21579,DY,0,42,0,42
1738,2019,EWR,ADD,20153,ET,0,42,0,42
1739,2019,JFK,OSL,21579,DY,0,42,0,42
1740,2019,JFK,NBO,21949,KQ,0,42,0,42
1741,2019,JFK,CAN,20133,CZ,0,42,0,42
1742,2020,EWR,GCM,19977,UA,1,42,0,42
1743,2019,EWR,WAW,19555,LO,0,43,0,43
1744,2019,JFK,FCO,21579,DY,0,43,0,43
1745,2020,JFK,BCN,19790,DL,1,43,0,43
1746,2019,EWR,HKG,19779,CX,0,43,0,43
1747,2019,JFK,KBP,21608,PS,0,43,0,43
1748,2019,JFK,FCO,21579,DY,0,43,0,43
1749,2020,JFK,ORY,19532,AF,0,43,0,43
1750,2020,EWR,LIS,19977,UA,1,43,0,43
1751,2019,JFK,KEF,19790,DL,1,43,0,43
1752,2019,JFK,DUS,21728,EW,0,43,0,43
1753,2020,JFK,MNL,19564,PR,0,43,0,43
1754,2019,EWR,DUS,21728,EW,0,43,0,43
1755,2019,JFK,NBO,21949,KQ,0,44,0,44
1756,2019,JFK,FCO,19790,DL,1,44,0,44
1757,2019,JFK,VIE,19873,OS,0,44,0,44
1758,2020,JFK,PUJ,19790,DL,1,44,0,44
1759,2019,JFK,ACC,19790,DL,1,44,0,44
1760,2019,EWR,FCO,21579,DY,0,44,0,44
1761,2019,EWR,DXB,20392,EK,0,44,0,44
1762,2020,JFK,AUA,19790,DL,1,44,0,44
1763,2019,JFK,GCM,20409,B6,1,44,0,44
1764,2020,EWR,ORY,21626,B0,0,44,0,44
1765,2020,JFK,BCN,21579,DY,0,44,0,44
1766,2019,JFK,FCO,19790,DL,1,44,0,44
1767,2019,EWR,LIS,19576,TP,0,44,0,44
1768,2019,JFK,MAD,20119,UX,0,44,0,44
1769,2019,JFK,GCM,20409,B6,1,44,0,44
1770,2019,JFK,BCN,19790,DL,1,44,0,44
1771,2019,JFK,GND,20409,B6,1,44,0,44
1772,2020,JFK,CTG,20409,B6,1,44,0,44
1773,2019,JFK,LIS,19790,DL,1,44,0,44
