index,airline_id,dep_airport,des_airport,stops
59865,US,ONT,PHX,0
59866,US,OPO,EWR,0
59867,US,OPO,LIS,0
59868,US,OPO,MAD,0
59869,US,ORD,ABQ,0
59870,US,ORD,ALO,0
59871,US,ORD,AMM,0
59872,US,ORD,ART,0
59873,US,ORD,ATL,0
59874,US,ORD,AUS,0
59875,US,ORD,AZO,0
59876,US,ORD,BDL,0
59877,US,ORD,BMI,0
59878,US,ORD,BNA,0
59879,US,ORD,BOS,0
59880,US,ORD,BUF,0
59881,US,ORD,BWI,0
59882,US,ORD,CDG,0
59883,US,ORD,CHA,0
59884,US,ORD,CHO,0
59885,US,ORD,CID,0
59886,US,ORD,CLE,0
59887,US,ORD,CLT,0
59888,US,ORD,CMH,0
59889,US,ORD,CMI,0
59890,US,ORD,COU,0
59891,US,ORD,CUN,0
59892,US,ORD,CVG,0
59893,US,ORD,CWA,0
59894,US,ORD,DAY,0
59895,US,ORD,DBQ,0
59896,US,ORD,DCA,0
59897,US,ORD,DEN,0
59898,US,ORD,DFW,0
59899,US,ORD,DSM,0
59900,US,ORD,DTW,0
59901,US,ORD,DUB,0
59902,US,ORD,DUS,0
59903,US,ORD,ELP,0
59904,US,ORD,EVV,0
59905,US,ORD,EWR,0
59906,US,ORD,FAR,0
59907,US,ORD,FCO,0
59908,US,ORD,FLL,0
59909,US,ORD,FNT,0
59910,US,ORD,FSD,0
59911,US,ORD,FWA,0
59912,US,ORD,GRB,0
59913,US,ORD,GRR,0
59914,US,ORD,HPN,0
59915,US,ORD,HSV,0
59916,US,ORD,IAH,0
59917,US,ORD,ICT,0
59918,US,ORD,IND,0
59919,US,ORD,IST,0
59920,US,ORD,JAX,0
59921,US,ORD,JFK,0
59922,US,ORD,LAS,0
59923,US,ORD,LAX,0
59924,US,ORD,LEX,0
59925,US,ORD,LGA,0
59926,US,ORD,LHR,0
59927,US,ORD,LIT,0
59928,US,ORD,LSE,0
59929,US,ORD,MAN,0
59930,US,ORD,MBJ,0
59931,US,ORD,MCI,0
59932,US,ORD,MCO,0
59933,US,ORD,MDT,0
59934,US,ORD,MEM,0
59935,US,ORD,MEX,0
59936,US,ORD,MHK,0
59937,US,ORD,MIA,0
59938,US,ORD,MKE,0
59939,US,ORD,MLI,0
59940,US,ORD,MQT,0
59941,US,ORD,MSN,0
59942,US,ORD,MSP,0
59943,US,ORD,MSY,0
59944,US,ORD,NRT,0
59945,US,ORD,OKC,0
59946,US,ORD,OMA,0
59947,US,ORD,PBI,0
59948,US,ORD,PDX,0
59949,US,ORD,PEK,0
59950,US,ORD,PHL,0
59951,US,ORD,PHX,0
59952,US,ORD,PIA,0
59953,US,ORD,PIT,0
59954,US,ORD,PSP,0
59955,US,ORD,PVG,0
59956,US,ORD,PVR,0
59957,US,ORD,RDU,0
59958,US,ORD,RIC,0
59959,US,ORD,RNO,0
59960,US,ORD,ROC,0
59961,US,ORD,RST,0
59962,US,ORD,RSW,0
59963,US,ORD,SAN,0
59964,US,ORD,SAT,0
59965,US,ORD,SDF,0
59966,US,ORD,SEA,0
59967,US,ORD,SFO,0
59968,US,ORD,SGF,0
59969,US,ORD,SJC,0
59970,US,ORD,SJD,0
59971,US,ORD,SJU,0
59972,US,ORD,SLC,0
59973,US,ORD,SNA,0
59974,US,ORD,STL,0
59975,US,ORD,SUX,0
59976,US,ORD,SYR,0
59977,US,ORD,TOL,0
59978,US,ORD,TPA,0
59979,US,ORD,TUL,0
59980,US,ORD,TUS,0
59981,US,ORD,TVC,0
59982,US,ORD,TYS,0
59983,US,ORD,XNA,0
59984,US,ORD,YKF,0
59985,US,ORD,YUL,0
59986,US,ORD,YYZ,0
59987,US,ORF,CLT,0
59988,US,ORF,DCA,0
59989,US,ORF,DFW,0
59990,US,ORF,JFK,0
59991,US,ORF,LGA,0
59992,US,ORF,MIA,0
59993,US,ORF,PHL,0
59994,US,PAP,FLL,0
59995,US,PAP,MIA,0
59996,US,PBC,DFW,0
59997,US,PBI,CLT,0
59998,US,PBI,DCA,0
59999,US,PBI,DFW,0
60000,US,PBI,LAX,0
60001,US,PBI,LGA,0
60002,US,PBI,ORD,0
60003,US,PBI,PHL,0
60004,US,PDX,CLT,0
60005,US,PDX,DFW,0
60006,US,PDX,ORD,0
60007,US,PDX,PHL,0
60008,US,PDX,PHX,0
60009,US,PEK,JFK,0
60010,US,PEK,LAX,0
60011,US,PEK,ORD,0
60012,US,PEK,SFO,0
60013,US,PER,AKL,0
60014,US,PGV,CLT,0
60015,US,PHF,CLT,0
60016,US,PHF,PHL,0
60017,US,PHL,ABE,0
60018,US,PHL,ALB,0
60019,US,PHL,AMS,0
60020,US,PHL,ART,0
60021,US,PHL,ATH,0
60022,US,PHL,ATL,0
60023,US,PHL,AUA,0
60024,US,PHL,AUS,0
60025,US,PHL,AVP,0
60026,US,PHL,BCN,0
60027,US,PHL,BDA,0
60028,US,PHL,BDL,0
60029,US,PHL,BGM,0
60030,US,PHL,BGR,0
60031,US,PHL,BHM,0
60032,US,PHL,BNA,0
60033,US,PHL,BOS,0
60034,US,PHL,BRU,0
60035,US,PHL,BTV,0
60036,US,PHL,BUF,0
60037,US,PHL,BWI,0
60038,US,PHL,CAE,0
60039,US,PHL,CAK,0
60040,US,PHL,CDG,0
60041,US,PHL,CHO,0
60042,US,PHL,CHS,0
60043,US,PHL,CLE,0
60044,US,PHL,CLT,0
60045,US,PHL,CMH,0
60046,US,PHL,CUN,0
60047,US,PHL,CVG,0
60048,US,PHL,DAY,0
60049,US,PHL,DCA,0
60050,US,PHL,DEN,0
60051,US,PHL,DFW,0
60052,US,PHL,DTW,0
60053,US,PHL,DUB,0
60054,US,PHL,ELM,0
60055,US,PHL,ERI,0
60056,US,PHL,EWR,0
60057,US,PHL,FCO,0
60058,US,PHL,FLL,0
60059,US,PHL,FRA,0
60060,US,PHL,GCM,0
60061,US,PHL,GLA,0
60062,US,PHL,GSO,0
60063,US,PHL,GSP,0
60064,US,PHL,HPN,0
60065,US,PHL,HVN,0
60066,US,PHL,IAH,0
60067,US,PHL,ILM,0
60068,US,PHL,IND,0
60069,US,PHL,IPT,0
60070,US,PHL,ISP,0
60071,US,PHL,ITH,0
60072,US,PHL,JAX,0
60073,US,PHL,LAS,0
60074,US,PHL,LAX,0
60075,US,PHL,LGA,0
60076,US,PHL,LHR,0
60077,US,PHL,LIS,0
60078,US,PHL,MAD,0
60079,US,PHL,MAN,0
60080,US,PHL,MBJ,0
60081,US,PHL,MCI,0
60082,US,PHL,MCO,0
60083,US,PHL,MDT,0
60084,US,PHL,MHT,0
60085,US,PHL,MIA,0
60086,US,PHL,MKE,0
60087,US,PHL,MSP,0
60088,US,PHL,MSY,0
60089,US,PHL,MUC,0
60090,US,PHL,MYR,0
60091,US,PHL,NAS,0
60092,US,PHL,ORD,0
60093,US,PHL,ORF,0
60094,US,PHL,PBI,0
60095,US,PHL,PDX,0
60096,US,PHL,PHF,0
60097,US,PHL,PHX,0
60098,US,PHL,PIT,0
60099,US,PHL,PLS,0
60100,US,PHL,PUJ,0
60101,US,PHL,PVD,0
60102,US,PHL,PWM,0
60103,US,PHL,RDU,0
60104,US,PHL,RIC,0
60105,US,PHL,ROA,0
60106,US,PHL,ROC,0
60107,US,PHL,RSW,0
60108,US,PHL,SAN,0
60109,US,PHL,SAT,0
60110,US,PHL,SAV,0
60111,US,PHL,SBY,0
60112,US,PHL,SCE,0
60113,US,PHL,SDF,0
60114,US,PHL,SDQ,0
60115,US,PHL,SEA,0
60116,US,PHL,SFO,0
60117,US,PHL,SJU,0
60118,US,PHL,SLC,0
60119,US,PHL,STL,0
60120,US,PHL,STT,0
60121,US,PHL,SWF,0
60122,US,PHL,SXM,0
60123,US,PHL,SYR,0
60124,US,PHL,TLV,0
60125,US,PHL,TPA,0
60126,US,PHL,TYS,0
60127,US,PHL,VCE,0
60128,US,PHL,YHZ,0
60129,US,PHL,YOW,0
60130,US,PHL,YQB,0
60131,US,PHL,YUL,0
60132,US,PHL,YYZ,0
60133,US,PHL,ZRH,0
60134,US,PHX,ABQ,0
60135,US,PHX,ANC,0
60136,US,PHX,ATL,0
60137,US,PHX,AUS,0
60138,US,PHX,BFL,0
60139,US,PHX,BOI,0
60140,US,PHX,BOS,0
60141,US,PHX,BUR,0
60142,US,PHX,BWI,0
60143,US,PHX,CLT,0
60144,US,PHX,CMH,0
60145,US,PHX,CUN,0
60146,US,PHX,DCA,0
60147,US,PHX,DEN,0
60148,US,PHX,DFW,0
60149,US,PHX,DRO,0
60150,US,PHX,DSM,0
60151,US,PHX,DTW,0
60152,US,PHX,ELP,0
60153,US,PHX,EWR,0
60154,US,PHX,FAT,0
60155,US,PHX,FLG,0
60156,US,PHX,FLL,0
60157,US,PHX,GDL,0
60158,US,PHX,GEG,0
60159,US,PHX,GJT,0
60160,US,PHX,HMO,0
60161,US,PHX,HNL,0
60162,US,PHX,IAH,0
60163,US,PHX,IND,0
60164,US,PHX,JFK,0
60165,US,PHX,KOA,0
60166,US,PHX,LAS,0
60167,US,PHX,LAX,0
60168,US,PHX,LGB,0
60169,US,PHX,LIH,0
60170,US,PHX,MCI,0
60171,US,PHX,MCO,0
60172,US,PHX,MEX,0
60173,US,PHX,MIA,0
60174,US,PHX,MKE,0
60175,US,PHX,MRY,0
60176,US,PHX,MSP,0
60177,US,PHX,MZT,0
60178,US,PHX,OAK,0
60179,US,PHX,OGG,0
60180,US,PHX,OMA,0
60181,US,PHX,ONT,0
60182,US,PHX,ORD,0
60183,US,PHX,PDX,0
60184,US,PHX,PHL,0
60185,US,PHX,PIT,0
60186,US,PHX,PSP,0
60187,US,PHX,PVR,0
60188,US,PHX,RNO,0
60189,US,PHX,SAN,0
60190,US,PHX,SAT,0
60191,US,PHX,SBA,0
60192,US,PHX,SBP,0
60193,US,PHX,SEA,0
60194,US,PHX,SFO,0
60195,US,PHX,SJC,0
60196,US,PHX,SJD,0
60197,US,PHX,SLC,0
60198,US,PHX,SMF,0
60199,US,PHX,SNA,0
60200,US,PHX,STL,0
60201,US,PHX,TPA,0
60202,US,PHX,TUS,0
60203,US,PHX,YEG,0
60204,US,PHX,YUM,0
60205,US,PHX,YVR,0
60206,US,PHX,YYC,0
60207,US,PHX,ZIH,0
60208,US,PIA,DFW,0
60209,US,PIA,ORD,0
60210,US,PIT,BDL,0
60211,US,PIT,BOS,0
60212,US,PIT,CLT,0
60213,US,PIT,DCA,0
60214,US,PIT,DFW,0
60215,US,PIT,JFK,0
60216,US,PIT,LAX,0
60217,US,PIT,LGA,0
60218,US,PIT,MIA,0
60219,US,PIT,ORD,0
60220,US,PIT,PHL,0
60221,US,PIT,PHX,0
60222,US,PIT,RDU,0
60223,US,PIT,STL,0
60224,US,PLS,CLT,0
60225,US,PLS,DFW,0
60226,US,PLS,MIA,0
60227,US,PLS,PHL,0
60228,US,PNS,CLT,0
60229,US,PNS,DCA,0
60230,US,PNS,DFW,0
60231,US,PNS,MIA,0
60232,US,POA,MIA,0
60233,US,POP,MIA,0
60234,US,POS,MIA,0
60235,US,PSP,DFW,0
60236,US,PSP,ORD,0
60237,US,PSP,PHX,0
60238,US,PTP,MIA,0
60239,US,PTY,DFW,0
60240,US,PTY,MIA,0
60241,US,PUJ,CLT,0
60242,US,PUJ,MIA,0
60243,US,PUJ,PHL,0
60244,US,PVD,CLT,0
60245,US,PVD,DCA,0
60246,US,PVD,PHL,0
60247,US,PVG,ORD,0
60248,US,PVR,DFW,0
60249,US,PVR,ORD,0
60250,US,PVR,PHX,0
60251,US,QRO,DFW,0
60252,US,RAP,DFW,0
60253,US,RAR,AKL,0
60254,US,RAR,LAX,0
60255,US,RDM,LAX,0
60256,US,RDU,CLT,0
60257,US,RDU,DCA,0
60258,US,RDU,DFW,0
60259,US,RDU,JFK,0
60260,US,RDU,LAX,0
60261,US,RDU,LGA,0
60262,US,RDU,LHR,0
60263,US,RDU,MIA,0
60264,US,RDU,ORD,0
60265,US,RDU,PHL,0
60266,US,RDU,PIT,0
60267,US,REC,MIA,0
60268,US,RIC,BOS,0
60269,US,RIC,CLT,0
60270,US,RIC,DFW,0
60271,US,RIC,LGA,0
60272,US,RIC,MIA,0
60273,US,RIC,ORD,0
60274,US,RIC,PHL,0
60275,US,RNO,DFW,0
60276,US,RNO,LAX,0
60277,US,RNO,ORD,0
60278,US,RNO,PHX,0
60279,US,ROA,CLT,0
60280,US,ROA,LGA,0
60281,US,ROA,PHL,0
60282,US,ROC,BOS,0
60283,US,ROC,CLT,0
60284,US,ROC,DCA,0
60285,US,ROC,ORD,0
60286,US,ROC,PHL,0
60287,US,ROW,DFW,0
60288,US,RST,ORD,0
60289,US,RSW,CLT,0
60290,US,RSW,DCA,0
60291,US,RSW,DFW,0
60292,US,RSW,ORD,0
60293,US,RSW,PHL,0
60294,US,RTB,DFW,0
60295,US,RTB,MIA,0
60296,US,SAF,DFW,0
60297,US,SAF,LAX,0
60298,US,SAL,DFW,0
60299,US,SAL,IAD,0
60300,US,SAL,IAH,0
60301,US,SAL,JFK,0
60302,US,SAL,LAX,0
60303,US,SAL,MCO,0
60304,US,SAL,MIA,0
60305,US,SAL,SFO,0
60306,US,SAN,CLT,0
60307,US,SAN,DCA,0
60308,US,SAN,DFW,0
60309,US,SAN,JFK,0
60310,US,SAN,LAX,0
60311,US,SAN,MIA,0
60312,US,SAN,ORD,0
60313,US,SAN,PHL,0
60314,US,SAN,PHX,0
60315,US,SAP,MIA,0
60316,US,SAT,CLT,0
60317,US,SAT,DFW,0
60318,US,SAT,ORD,0
60319,US,SAT,PHL,0
60320,US,SAT,PHX,0
60321,US,SAV,CLT,0
60322,US,SAV,DCA,0
60323,US,SAV,DFW,0
60324,US,SAV,PHL,0
60325,US,SBA,PHX,0
60326,US,SBP,PHX,0
60327,US,SBY,CLT,0
60328,US,SBY,PHL,0
60329,US,SCE,PHL,0
60330,US,SCL,DFW,0
60331,US,SCL,MIA,0
60332,US,SDF,CLT,0
60333,US,SDF,DCA,0
60334,US,SDF,DFW,0
60335,US,SDF,LGA,0
60336,US,SDF,MIA,0
60337,US,SDF,ORD,0
60338,US,SDF,PHL,0
60339,US,SDQ,MIA,0
60340,US,SDQ,PHL,0
60341,US,SEA,CLT,0
60342,US,SEA,DFW,0
60343,US,SEA,JFK,0
60344,US,SEA,MIA,0
60345,US,SEA,ORD,0
60346,US,SEA,PHL,0
60347,US,SEA,PHX,0
60348,US,SEA,TPE,0
60349,US,SFO,AKL,0
60350,US,SFO,CLT,0
60351,US,SFO,DFW,0
60352,US,SFO,HKG,0
60353,US,SFO,ICN,0
60354,US,SFO,JFK,0
60355,US,SFO,LAX,0
60356,US,SFO,MIA,0
60357,US,SFO,ORD,0
60358,US,SFO,PEK,0
60359,US,SFO,PHL,0
60360,US,SFO,PHX,0
60361,US,SFO,SAL,0
60362,US,SFO,TPE,0
60363,US,SGF,DFW,0
60364,US,SGF,ORD,0
60365,US,SHV,DFW,0
60366,US,SIN,AMS,0
60367,US,SIN,FRA,0
60368,US,SIN,HKG,0
60369,US,SIN,ICN,0
60370,US,SIN,MUC,0
60371,US,SIN,NRT,0
60372,US,SIN,ZRH,0
60373,US,SJC,DFW,0
60374,US,SJC,LAX,0
60375,US,SJC,ORD,0
60376,US,SJC,PHX,0
60377,US,SJD,CLT,0
60378,US,SJD,DFW,0
60379,US,SJD,LAX,0
60380,US,SJD,ORD,0
60381,US,SJD,PHX,0
60382,US,SJO,CLT,0
60383,US,SJO,DFW,0
60384,US,SJO,JFK,0
60385,US,SJO,MIA,0
60386,US,SJT,DFW,0
60387,US,SJU,CLT,0
60388,US,SJU,DFW,0
60389,US,SJU,JFK,0
60390,US,SJU,MIA,0
60391,US,SJU,ORD,0
60392,US,SJU,PHL,0
60393,US,SKB,MIA,0
60394,US,SKG,ATH,0
60395,US,SKG,MUC,0
60396,US,SLC,CLT,0
60397,US,SLC,DFW,0
60398,US,SLC,LAX,0
60399,US,SLC,ORD,0
60400,US,SLC,PHL,0
60401,US,SLC,PHX,0
60402,US,SLP,DFW,0
60403,US,SMF,CLT,0
60404,US,SMF,DFW,0
60405,US,SMF,LAX,0
60406,US,SMF,PHX,0
60407,US,SNA,DFW,0
60408,US,SNA,ORD,0
60409,US,SNA,PHX,0
60410,US,SPS,DFW,0
60411,US,SRQ,CLT,0
60412,US,SRQ,DCA,0
60413,US,SSA,MIA,0
60414,US,STI,MIA,0
60415,US,STL,CLT,0
60416,US,STL,DCA,0
60417,US,STL,DFW,0
60418,US,STL,LAX,0
60419,US,STL,LGA,0
60420,US,STL,MIA,0
60421,US,STL,ORD,0
60422,US,STL,PHL,0
60423,US,STL,PHX,0
60424,US,STL,PIT,0
60425,US,STT,CLT,0
60426,US,STT,JFK,0
60427,US,STT,MIA,0
60428,US,STT,PHL,0
60429,US,STX,MIA,0
60430,US,SUX,ORD,0
60431,US,SVQ,LIS,0
60432,US,SWF,PHL,0
60433,US,SXM,CLT,0
60434,US,SXM,JFK,0
60435,US,SXM,MIA,0
60436,US,SXM,PHL,0
60437,US,SYD,AKL,0
60438,US,SYR,BOS,0
60439,US,SYR,CLT,0
60440,US,SYR,DCA,0
60441,US,SYR,ORD,0
60442,US,SYR,PHL,0
60443,US,TGU,MIA,0
60444,US,TLH,CLT,0
60445,US,TLH,DCA,0
60446,US,TLH,DFW,0
60447,US,TLH,MIA,0
60448,US,TLV,PHL,0
60449,US,TOL,ORD,0
60450,US,TPA,CLT,0
60451,US,TPA,DCA,0
60452,US,TPA,DFW,0
60453,US,TPA,JFK,0
60454,US,TPA,MIA,0
60455,US,TPA,ORD,0
60456,US,TPA,PHL,0
60457,US,TPA,PHX,0
60458,US,TPE,LAX,0
60459,US,TPE,SEA,0
60460,US,TPE,SFO,0
60461,US,TRC,DFW,0
60462,US,TRI,CLT,0
60463,US,TUL,DFW,0
60464,US,TUL,MIA,0
60465,US,TUL,ORD,0
60466,US,TUS,DFW,0
60467,US,TUS,LAX,0
60468,US,TUS,ORD,0
60469,US,TUS,PHX,0
60470,US,TVC,ORD,0
60471,US,TXK,DFW,0
60472,US,TYR,DFW,0
60473,US,TYS,CLT,0
60474,US,TYS,DCA,0
60475,US,TYS,DFW,0
60476,US,TYS,LGA,0
60477,US,TYS,ORD,0
60478,US,TYS,PHL,0
60479,US,UVF,CLT,0
60480,US,UVF,MIA,0
60481,US,VCE,PHL,0
60482,US,VLC,LIS,0
60483,US,VPS,CLT,0
60484,US,VPS,DCA,0
60485,US,VPS,DFW,0
60486,US,VVI,MIA,0
60487,US,XNA,CLT,0
60488,US,XNA,DFW,0
60489,US,XNA,LAX,0
60490,US,XNA,LGA,0
60491,US,XNA,ORD,0
60492,US,YEG,PHX,0
60493,US,YHZ,DCA,0
60494,US,YHZ,PHL,0
60495,US,YKF,ORD,0
60496,US,YOW,CLT,0
60497,US,YOW,PHL,0
60498,US,YQB,PHL,0
60499,US,YUL,AMM,0
60500,US,YUL,CLT,0
60501,US,YUL,DCA,0
60502,US,YUL,DFW,0
60503,US,YUL,DTW,0
60504,US,YUL,JFK,0
60505,US,YUL,LGA,0
60506,US,YUL,MIA,0
60507,US,YUL,ORD,0
60508,US,YUL,PHL,0
60509,US,YUM,PHX,0
60510,US,YVR,DFW,0
60511,US,YVR,PHX,0
60512,US,YYC,DFW,0
60513,US,YYC,PHX,0
60514,US,YYZ,CLT,0
60515,US,YYZ,DCA,0
60516,US,YYZ,DFW,0
60517,US,YYZ,JFK,0
60518,US,YYZ,LAX,0
60519,US,YYZ,LGA,0
60520,US,YYZ,MIA,0
60521,US,YYZ,ORD,0
60522,US,YYZ,PHL,0
60523,US,ZCL,DFW,0
60524,US,ZIH,PHX,0
60525,US,ZRH,IST,0
60526,US,ZRH,JFK,0
60527,US,ZRH,LIS,0
60528,US,ZRH,PHL,0
60529,US,ZRH,SIN,0
60530,UU,BKK,MAA,0
60531,UU,CDG,RUN,0
60532,UU,DZA,HAH,0
60533,UU,DZA,RUN,0
60534,UU,HAH,DZA,0
60535,UU,HAH,RUN,0
60536,UU,JNB,RUN,0
60537,UU,MAA,BKK,0
60538,UU,MAA,RUN,0
60539,UU,MRU,RUN,0
60540,UU,MRU,ZSE,0
60541,UU,NOS,RUN,0
60542,UU,RUN,CDG,0
60543,UU,RUN,DZA,0
60544,UU,RUN,HAH,0
60545,UU,RUN,JNB,0
60546,UU,RUN,MAA,0
60547,UU,RUN,MRU,0
60548,UU,RUN,NOS,0
60549,UU,RUN,TMM,0
60550,UU,RUN,TNR,0
60551,UU,TMM,RUN,0
60552,UU,TNR,RUN,0
60553,UU,ZSE,MRU,0
60554,UX,ACE,BIO,0
60555,UX,ACE,MAD,0
60556,UX,ACE,OVD,0
60557,UX,ACE,SCQ,0
60558,UX,AGP,CDG,0
60559,UX,AGP,IBZ,0
60560,UX,AGP,MAD,0
60561,UX,AGP,PMI,0
60562,UX,AGP,SVO,0
60563,UX,AGP,TFN,0
60564,UX,ALC,TFS,0
60565,UX,AMS,MAD,0
60566,UX,BCN,BJZ,0
60567,UX,BCN,CDG,0
60568,UX,BCN,MAD,0
60569,UX,BCN,OTP,0
60570,UX,BCN,PMI,0
60571,UX,BCN,PRG,0
60572,UX,BCN,SVO,0
60573,UX,BCN,TFN,0
60574,UX,BIO,ACE,0
60575,UX,BIO,CDG,0
60576,UX,BIO,IBZ,0
60577,UX,BIO,LPA,0
60578,UX,BIO,MAD,0
60579,UX,BIO,PMI,0
60580,UX,BIO,TFN,0
60581,UX,BJZ,BCN,0
60582,UX,BJZ,MAD,0
60583,UX,BRU,MAD,0
60584,UX,CCS,MAD,0
60585,UX,CDG,AGP,0
60586,UX,CDG,BCN,0
60587,UX,CDG,BIO,0
60588,UX,CDG,GOT,0
60589,UX,CDG,VGO,0
60590,UX,CDG,VLC,0
60591,UX,CUN,MAD,0
60592,UX,DKR,MAD,0
60593,UX,EZE,MAD,0
60594,UX,FCO,MAD,0
60595,UX,FRA,MAD,0
60596,UX,FUE,MAD,0
60597,UX,GRU,MAD,0
60598,UX,GRX,PMI,0
60599,UX,HAV,MAD,0
60600,UX,IBZ,MAD,0
60601,UX,JED,MAD,0
60602,UX,JED,RUH,0
60603,UX,JFK,MAD,0
60604,UX,LCG,MAD,0
60605,UX,LEI,MAD,0
60606,UX,LEI,SVQ,0
60607,UX,LGW,MAD,0
60608,UX,LIM,MAD,0
60609,UX,LIS,MAD,0
60610,UX,LPA,BIO,0
60611,UX,LPA,MAD,0
60612,UX,LPA,SCQ,0
60613,UX,LPA,SVQ,0
60614,UX,LRM,MAD,0
60615,UX,MAD,ACE,0
60616,UX,MAD,AGP,0
60617,UX,MAD,AMS,0
60618,UX,MAD,BCN,0
60619,UX,MAD,BIO,0
60620,UX,MAD,BJZ,0
60621,UX,MAD,BRU,0
60622,UX,MAD,CCS,0
60623,UX,MAD,CUN,0
60624,UX,MAD,DKR,0
60625,UX,MAD,EZE,0
60626,UX,MAD,FCO,0
60627,UX,MAD,FRA,0
60628,UX,MAD,FUE,0
60629,UX,MAD,GRU,0
60630,UX,MAD,HAV,0
60631,UX,MAD,IBZ,0
60632,UX,MAD,JED,0
60633,UX,MAD,JFK,0
60634,UX,MAD,LCG,0
60635,UX,MAD,LEI,0
60636,UX,MAD,LGW,0
60637,UX,MAD,LIM,0
60638,UX,MAD,LIS,0
60639,UX,MAD,LPA,0
60640,UX,MAD,LRM,0
60641,UX,MAD,MEX,0
60642,UX,MAD,MUC,0
60643,UX,MAD,MVD,0
60644,UX,MAD,MXP,0
60645,UX,MAD,ORY,0
60646,UX,MAD,OTP,0
60647,UX,MAD,OVD,0
60648,UX,MAD,PMI,0
60649,UX,MAD,PRG,0
60650,UX,MAD,PUJ,0
60651,UX,MAD,SDQ,0
60652,UX,MAD,SSA,0
60653,UX,MAD,SVO,0
60654,UX,MAD,TFN,0
60655,UX,MAD,VGO,0
60656,UX,MAD,VLC,0
60657,UX,MAD,VVI,0
60658,UX,MEX,MAD,0
60659,UX,MUC,MAD,0
60660,UX,MVD,MAD,0
60661,UX,MXP,MAD,0
60662,UX,ORY,MAD,0
60663,UX,ORY,PMI,0
60664,UX,OTP,BCN,0
60665,UX,OTP,MAD,0
60666,UX,OVD,ACE,0
60667,UX,OVD,MAD,0
60668,UX,OVD,TFS,0
60669,UX,PMI,BCN,0
60670,UX,PMI,BIO,0
60671,UX,PMI,GRX,0
60672,UX,PMI,MAD,0
60673,UX,PMI,ORY,0
60674,UX,PMI,VLC,0
60675,UX,PMI,ZAZ,0
60676,UX,PRG,BCN,0
60677,UX,PRG,MAD,0
60678,UX,PUJ,MAD,0
60679,UX,RUH,JED,0
60680,UX,SCL,SSA,0
60681,UX,SCQ,ACE,0
60682,UX,SCQ,IBZ,0
60683,UX,SCQ,LPA,0
60684,UX,SCQ,PMI,0
60685,UX,SCQ,TFS,0
60686,UX,SDQ,MAD,0
60687,UX,SSA,MAD,0
60688,UX,SSA,SCL,0
60689,UX,SVO,AGP,0
60690,UX,SVO,BCN,0
60691,UX,SVO,MAD,0
60692,UX,SVQ,LEI,0
60693,UX,SVQ,LPA,0
60694,UX,SVQ,PMI,0
60695,UX,SVQ,TFN,0
60696,UX,TFN,AGP,0
60697,UX,TFN,BCN,0
60698,UX,TFN,BIO,0
60699,UX,TFN,MAD,0
60700,UX,TFN,SVQ,0
60701,UX,TFS,ALC,0
60702,UX,TFS,OVD,0
60703,UX,TFS,SCQ,0
60704,UX,VGO,CDG,0
60705,UX,VGO,MAD,0
60706,UX,VLC,CDG,0
60707,UX,VLC,MAD,0
60708,UX,VLC,PMI,0
60709,UX,VLL,PMI,0
60710,UX,VVI,MAD,0
60711,UX,ZAZ,PMI,0
60712,UY,BGW,TBS,0
60713,UY,EBL,TBS,0
60714,UY,TBS,BGW,0
60715,UY,TBS,EBL,0
60716,V0,BLA,CCS,0
60717,V0,BNS,CCS,0
60718,V0,BOG,CCS,0
60719,V0,BRM,CCS,0
60720,V0,BRM,PMV,0
60721,V0,CAJ,PZO,0
60722,V0,CBS,CCS,0
60723,V0,CCS,BLA,0
60724,V0,CCS,BNS,0
60725,V0,CCS,BOG,0
60726,V0,CCS,BRM,0
60727,V0,CCS,CBS,0
60728,V0,CCS,CUM,0
60729,V0,CCS,CZE,0
60730,V0,CCS,EZE,0
60731,V0,CCS,HAV,0
60732,V0,CCS,LFR,0
60733,V0,CCS,LSP,0
60734,V0,CCS,MAD,0
60735,V0,CCS,MAR,0
60736,V0,CCS,MRD,0
60737,V0,CCS,MUN,0
60738,V0,CCS,PMV,0
60739,V0,CCS,PTY,0
60740,V0,CCS,PYH,0
60741,V0,CCS,PZO,0
60742,V0,CCS,SOM,0
60743,V0,CCS,STD,0
60744,V0,CCS,SVZ,0
60745,V0,CCS,VIG,0
60746,V0,CCS,VLV,0
60747,V0,CUM,CCS,0
60748,V0,CZE,CCS,0
60749,V0,EZE,CCS,0
60750,V0,GEO,PZO,0
60751,V0,GND,PMV,0
60752,V0,GND,POS,0
60753,V0,HAV,CCS,0
60754,V0,LFR,CCS,0
60755,V0,LSP,CCS,0
60756,V0,MAD,CCS,0
60757,V0,MAO,PMV,0
60758,V0,MAR,CCS,0
60759,V0,MAR,PBL,0
60760,V0,MAR,PMV,0
60761,V0,MGA,PTY,0
60762,V0,MRD,CCS,0
60763,V0,MUN,CCS,0
60764,V0,MUN,PMV,0
60765,V0,PBL,MAR,0
60766,V0,PBL,PMV,0
60767,V0,PMV,BRM,0
60768,V0,PMV,CCS,0
60769,V0,PMV,GND,0
60770,V0,PMV,MAO,0
60771,V0,PMV,MAR,0
60772,V0,PMV,MUN,0
60773,V0,PMV,PBL,0
60774,V0,PMV,POS,0
60775,V0,PMV,PZO,0
60776,V0,PMV,STD,0
60777,V0,PMV,VIG,0
