airline_id,dep_airport,des_airport,stops
9K,MVY,ACK,0
9K,MVY,BOS,0
9K,MVY,EWB,0
9K,MVY,HPN,0
9K,MWA,STL,0
9K,NEV,SJU,0
9K,OGS,ALB,0
9K,OLF,BIL,0
9K,OWB,STL,0
9K,PVC,BOS,0
9K,RKD,BOS,0
9K,RUT,BOS,0
9K,SDY,BIL,0
9K,SJU,AXA,0
9K,SJU,CPX,0
9K,SJU,EIS,0
9K,SJU,MAZ,0
9K,SJU,NEV,0
9K,SJU,STT,0
9K,SJU,STX,0
9K,SJU,VIJ,0
9K,SJU,VQS,0
9K,SLK,BOS,0
9K,STL,CGI,0
9K,STL,IRK,0
9K,STL,MWA,0
9K,STL,OWB,0
9K,STL,TBN,0
9K,STL,UIN,0
9K,STT,EIS,0
9K,STT,SJU,0
9K,STT,STX,0
9K,STX,SJU,0
9K,STX,STT,0
9K,STX,VQS,0
9K,TBN,STL,0
9K,UIN,STL,0
9K,VIJ,SJU,0
9K,VQS,SJU,0
9K,VQS,STX,0
9M,YBL,YQQ,0
9M,YBL,YVR,0
9M,YDQ,YVR,0
9M,YDQ,YYE,0
9M,YEG,YOJ,0
9M,YEG,YOP,0
9M,YEG,YXJ,0
9M,YEG,YYC,0
9M,YKA,YVR,0
9M,YKA,YXS,0
9M,YLL,YYC,0
9M,YLW,YXS,0
9M,YOJ,YEG,0
9M,YOJ,YOP,0
9M,YOP,YEG,0
9M,YOP,YOJ,0
9M,YQQ,YBL,0
9M,YQQ,YVR,0
9M,YQZ,YVR,0
9M,YQZ,YWL,0
9M,YVR,YBL,0
9M,YVR,YDQ,0
9M,YVR,YKA,0
9M,YVR,YQQ,0
9M,YVR,YQZ,0
9M,YVR,YWL,0
9M,YWL,YQZ,0
9M,YWL,YVR,0
9M,YXJ,YEG,0
9M,YXJ,YXS,0
9M,YXJ,YYE,0
9M,YXS,YKA,0
9M,YXS,YLW,0
9M,YXS,YXJ,0
9M,YXS,YXT,0
9M,YXS,YYC,0
9M,YXS,YYD,0
9M,YXS,YYE,0
9M,YXT,YXS,0
9M,YYC,YEG,0
9M,YYC,YLL,0
9M,YYC,YXS,0
9M,YYD,YXS,0
9M,YYE,YDQ,0
9M,YYE,YXJ,0
9M,YYE,YXS,0
9N,BCV,BZE,0
9N,BCV,CUK,0
9N,BCV,SPR,0
9N,BCV,SQS,0
9N,BCV,TZA,0
9N,BZE,BCV,0
9N,BZE,CUK,0
9N,BZE,CUN,0
9N,BZE,DGA,0
9N,BZE,FRS,0
9N,BZE,MID,0
9N,BZE,PLJ,0
9N,BZE,RTB,0
9N,BZE,SAP,0
9N,BZE,SPR,0
9N,BZE,SQS,0
9N,BZE,TZA,0
9N,CUK,BCV,0
9N,CUK,BZE,0
9N,CUK,SPR,0
9N,CUK,TZA,0
9N,CUN,BZE,0
9N,CZH,SPR,0
9N,DGA,BZE,0
9N,DGA,PLJ,0
9N,DGA,TZA,0
9N,FRS,BZE,0
9N,MID,BZE,0
9N,PLJ,BZE,0
9N,PLJ,DGA,0
9N,PLJ,PND,0
9N,PND,PLJ,0
9N,RTB,BZE,0
9N,SAP,BZE,0
9N,SPR,BCV,0
9N,SPR,BZE,0
9N,SPR,CUK,0
9N,SPR,CZH,0
9N,SPR,SQS,0
9N,SPR,TZA,0
9N,SQS,BCV,0
9N,SQS,BZE,0
9N,SQS,SPR,0
9N,SQS,TZA,0
9N,TZA,BCV,0
9N,TZA,BZE,0
9N,TZA,CUK,0
9N,TZA,DGA,0
9N,TZA,SPR,0
9N,TZA,SQS,0
9Q,GDT,PLS,0
9Q,GDT,SLX,0
9Q,PLS,GDT,0
9Q,SLX,GDT,0
9R,ACR,LCR,0
9R,ACR,SVI,0
9R,ADZ,PVA,0
9R,APO,BOG,0
9R,APO,EOH,0
9R,AUC,BOG,0
9R,BOG,APO,0
9R,BOG,AUC,0
9R,BOG,BUN,0
9R,BOG,CZU,0
9R,BOG,EOH,0
9R,BOG,FLA,0
9R,BOG,IPI,0
9R,BOG,MVP,0
9R,BOG,PCR,0
9R,BOG,PDA,0
9R,BOG,PSO,0
9R,BOG,PUU,0
9R,BOG,RVE,0
9R,BOG,SJE,0
9R,BOG,SVI,0
9R,BOG,TME,0
9R,BOG,UIB,0
9R,BOG,VGZ,0
9R,BOG,VVC,0
9R,BSC,EOH,0
9R,BUN,BOG,0
9R,CLO,GPI,0
9R,CLO,PUU,0
9R,CLO,UIB,0
9R,CZU,BOG,0
9R,EOH,APO,0
9R,EOH,BOG,0
9R,EOH,BSC,0
9R,EOH,NQU,0
9R,EOH,UIB,0
9R,FLA,BOG,0
9R,GPI,CLO,0
9R,IPI,BOG,0
9R,LCR,ACR,0
9R,LCR,LET,0
9R,LET,LCR,0
9R,LET,LPD,0
9R,LET,TCD,0
9R,LMC,VVC,0
9R,LPD,LET,0
9R,LQM,PUU,0
9R,MVP,BOG,0
9R,MVP,VVC,0
9R,NQU,EOH,0
9R,PCR,BOG,0
9R,PCR,VVC,0
9R,PDA,BOG,0
9R,PDA,VVC,0
9R,PSO,BOG,0
9R,PUU,BOG,0
9R,PUU,CLO,0
9R,PUU,LQM,0
9R,PVA,ADZ,0
9R,RVE,BOG,0
9R,RVE,TME,0
9R,SJE,BOG,0
9R,SVI,ACR,0
9R,SVI,BOG,0
9R,TCD,LET,0
9R,TME,BOG,0
9R,TME,RVE,0
9R,UIB,BOG,0
9R,UIB,CLO,0
9R,UIB,EOH,0
9R,VGZ,BOG,0
9R,VVC,BOG,0
9R,VVC,LMC,0
9R,VVC,MVP,0
9R,VVC,PCR,0
9R,VVC,PDA,0
9U,AER,KIV,0
9U,ATH,KIV,0
9U,BLQ,KIV,0
9U,BVA,KIV,0
9U,DME,KIV,0
9U,DUB,KIV,0
9U,FCO,KIV,0
9U,FRA,KIV,0
9U,IST,KIV,0
9U,KBP,KIV,0
9U,KIV,AER,0
9U,KIV,ATH,0
9U,KIV,BLQ,0
9U,KIV,BVA,0
9U,KIV,DME,0
9U,KIV,DUB,0
9U,KIV,FCO,0
9U,KIV,FRA,0
9U,KIV,IST,0
9U,KIV,KBP,0
9U,KIV,LCA,0
9U,KIV,LED,0
9U,KIV,LIS,0
9U,KIV,MXP,0
9U,KIV,OTP,0
9U,KIV,SGC,0
9U,KIV,STN,0
9U,KIV,VCE,0
9U,KIV,VRN,0
9U,LCA,KIV,0
9U,LED,KIV,0
9U,LIS,KIV,0
9U,MXP,KIV,0
9U,OTP,KIV,0
9U,SGC,KIV,0
9U,STN,KIV,0
9U,VCE,KIV,0
9U,VRN,KIV,0
9V,AUA,CCS,0
9V,AUA,MAR,0
9V,BLA,CCS,0
9V,BLA,MIA,0
9V,BLA,PMV,0
9V,BLA,PTY,0
9V,BLA,PZO,0
9V,BLA,VLN,0
9V,BNS,CCS,0
9V,CCS,AUA,0
9V,CCS,BLA,0
9V,CCS,BNS,0
9V,CCS,CUR,0
9V,CCS,MAR,0
9V,CCS,MRD,0
9V,CCS,PZO,0
9V,CCS,VLV,0
9V,CUR,CCS,0
9V,MAR,AUA,0
9V,MAR,CCS,0
9V,MAR,VLN,0
9V,MIA,BLA,0
9V,MRD,CCS,0
9V,PMV,BLA,0
9V,PMV,CCS,0
9V,PTY,BLA,0
9V,PZO,BLA,0
9V,PZO,CCS,0
9V,VLN,BLA,0
9V,VLN,MAR,0
9V,VLV,CCS,0
9W,AJL,CCU,0
9W,AJL,GAU,0
9W,AMD,AUH,0
9W,AMD,BOM,0
9W,AMD,DEL,0
9W,ATQ,DEL,0
9W,AUH,AMD,0
9W,AUH,BLR,0
9W,AUH,BOM,0
9W,AUH,CCJ,0
9W,AUH,COK,0
9W,AUH,DEL,0
9W,AUH,DMM,0
9W,AUH,HYD,0
9W,AUH,KWI,0
9W,AUH,MAA,0
9W,AUH,TRV,0
9W,BAH,BOM,0
9W,BDQ,BOM,0
9W,BHJ,BOM,0
9W,BHO,BOM,0
9W,BHO,DEL,0
9W,BHU,BOM,0
9W,BKK,BOM,0
9W,BKK,DEL,0
9W,BLR,AUH,0
9W,BLR,BOM,0
9W,BLR,CCU,0
9W,BLR,CJB,0
9W,BLR,COK,0
9W,BLR,DEL,0
9W,BLR,GOI,0
9W,BLR,HYD,0
9W,BLR,IDR,0
9W,BLR,IXE,0
9W,BLR,KUL,0
9W,BLR,MAA,0
9W,BLR,PNQ,0
9W,BLR,TRV,0
9W,BLR,VTZ,0
9W,BOM,AMD,0
9W,BOM,AUH,0
9W,BOM,BAH,0
9W,BOM,BDQ,0
9W,BOM,BHJ,0
9W,BOM,BHO,0
9W,BOM,BHU,0
9W,BOM,BKK,0
9W,BOM,BLR,0
9W,BOM,BRU,0
9W,BOM,CCJ,0
9W,BOM,CCU,0
9W,BOM,CJB,0
9W,BOM,CMB,0
9W,BOM,COK,0
9W,BOM,DAC,0
9W,BOM,DEL,0
9W,BOM,DIU,0
9W,BOM,DMM,0
9W,BOM,DOH,0
9W,BOM,DXB,0
9W,BOM,GOI,0
9W,BOM,HKG,0
9W,BOM,HYD,0
9W,BOM,IDR,0
9W,BOM,IXC,0
9W,BOM,IXE,0
9W,BOM,IXU,0
9W,BOM,JAI,0
9W,BOM,JDH,0
9W,BOM,JED,0
9W,BOM,JNB,0
9W,BOM,KTM,0
9W,BOM,KUL,0
9W,BOM,KWI,0
9W,BOM,LHR,0
9W,BOM,LKO,0
9W,BOM,MAA,0
9W,BOM,MCT,0
9W,BOM,NAG,0
9W,BOM,NBO,0
9W,BOM,NRT,0
9W,BOM,PNQ,0
9W,BOM,RAJ,0
9W,BOM,RPR,0
9W,BOM,RUH,0
9W,BOM,SIN,0
9W,BOM,TRV,0
9W,BOM,UDR,0
9W,BOM,VTZ,0
9W,BRU,BOM,0
9W,BRU,DEL,0
9W,BRU,EWR,0
9W,BRU,YYZ,0
9W,CCJ,AUH,0
9W,CCJ,BOM,0
9W,CCU,AJL,0
9W,CCU,BLR,0
9W,CCU,BOM,0
9W,CCU,DAC,0
9W,CCU,DEL,0
9W,CCU,GAU,0
9W,CCU,IXA,0
9W,CCU,IXB,0
9W,CCU,IXR,0
9W,CCU,IXS,0
9W,CCU,IXZ,0
9W,CCU,PAT,0
9W,CCU,VNS,0
9W,CCU,VTZ,0
9W,CJB,BLR,0
9W,CJB,BOM,0
9W,CJB,MAA,0
9W,CMB,BOM,0
9W,COK,AUH,0
9W,COK,BLR,0
9W,COK,BOM,0
9W,COK,DMM,0
9W,COK,DOH,0
9W,COK,MAA,0
9W,COK,MCT,0
9W,COK,SHJ,0
9W,DAC,BOM,0
9W,DAC,CCU,0
9W,DAC,DEL,0
9W,DED,DEL,0
9W,DEL,AMD,0
9W,DEL,ATQ,0
9W,DEL,AUH,0
9W,DEL,BHO,0
9W,DEL,BKK,0
9W,DEL,BLR,0
9W,DEL,BOM,0
9W,DEL,BRU,0
9W,DEL,CCU,0
9W,DEL,DAC,0
9W,DEL,DED,0
9W,DEL,DMM,0
9W,DEL,DOH,0
9W,DEL,DXB,0
9W,DEL,GAU,0
9W,DEL,GOP,0
9W,DEL,HKG,0
9W,DEL,HYD,0
9W,DEL,IDR,0
9W,DEL,IXB,0
9W,DEL,IXC,0
9W,DEL,IXJ,0
9W,DEL,IXL,0
9W,DEL,IXR,0
9W,DEL,JAI,0
9W,DEL,JDH,0
9W,DEL,KTM,0
9W,DEL,KUL,0
9W,DEL,LHR,0
9W,DEL,LKO,0
9W,DEL,MAA,0
9W,DEL,PAT,0
9W,DEL,PNQ,0
9W,DEL,RPR,0
9W,DEL,SIN,0
9W,DEL,SXR,0
9W,DEL,UDR,0
9W,DEL,VNS,0
9W,DIB,GAU,0
9W,DIU,PBD,0
9W,DMM,AUH,0
9W,DMM,BOM,0
9W,DMM,COK,0
9W,DMM,DEL,0
9W,DMM,TRV,0
9W,DOH,BOM,0
9W,DOH,COK,0
9W,DOH,DEL,0
9W,DXB,BOM,0
9W,DXB,DEL,0
9W,DXB,IXE,0
9W,EWR,BRU,0
9W,GAU,AJL,0
9W,GAU,CCU,0
9W,GAU,DEL,0
9W,GAU,DIB,0
9W,GAU,IMF,0
9W,GAU,IXS,0
9W,GOI,BLR,0
9W,GOI,BOM,0
9W,GOI,MAA,0
9W,GOP,DEL,0
9W,HKG,BOM,0
9W,HKG,DEL,0
9W,HYD,AUH,0
9W,HYD,BLR,0
9W,HYD,BOM,0
9W,HYD,DEL,0
9W,HYD,KUL,0
9W,HYD,MAA,0
9W,HYD,PNQ,0
9W,HYD,RJA,0
9W,IDR,BLR,0
9W,IDR,BOM,0
9W,IDR,DEL,0
9W,IDR,PNQ,0
9W,IMF,GAU,0
9W,IXA,CCU,0
9W,IXB,CCU,0
9W,IXB,DEL,0
9W,IXC,BOM,0
9W,IXC,DEL,0
9W,IXE,BLR,0
9W,IXE,BOM,0
9W,IXE,DXB,0
9W,IXJ,DEL,0
9W,IXL,DEL,0
9W,IXM,MAA,0
9W,IXR,CCU,0
9W,IXR,DEL,0
9W,IXS,CCU,0
9W,IXS,GAU,0
9W,IXU,BOM,0
9W,IXZ,CCU,0
9W,IXZ,MAA,0
9W,JAI,BOM,0
9W,JAI,DEL,0
9W,JDH,BOM,0
9W,JDH,DEL,0
9W,JED,BOM,0
9W,JNB,BOM,0
9W,KTM,BOM,0
9W,KTM,DEL,0
9W,KUL,BLR,0
9W,KUL,BOM,0
9W,KUL,DEL,0
9W,KUL,HYD,0
9W,KUL,MAA,0
9W,KWI,AUH,0
9W,KWI,BOM,0
9W,LHR,BOM,0
9W,LHR,DEL,0
9W,LKO,BOM,0
9W,LKO,DEL,0
9W,MAA,AUH,0
9W,MAA,BLR,0
9W,MAA,BOM,0
9W,MAA,CJB,0
9W,MAA,COK,0
9W,MAA,DEL,0
9W,MAA,GOI,0
9W,MAA,HYD,0
9W,MAA,IXM,0
9W,MAA,IXZ,0
9W,MAA,KUL,0
9W,MAA,SIN,0
9W,MAA,TRZ,0
9W,MCT,BOM,0
9W,MCT,COK,0
9W,MCT,TRV,0
9W,NAG,BOM,0
9W,NBO,BOM,0
9W,NRT,BOM,0
9W,PAT,CCU,0
9W,PAT,DEL,0
9W,PBD,BOM,0
9W,PNQ,BLR,0
9W,PNQ,BOM,0
9W,PNQ,DEL,0
9W,PNQ,HYD,0
9W,PNQ,IDR,0
9W,RAJ,BOM,0
9W,RJA,HYD,0
9W,RPR,BHO,0
9W,RPR,BOM,0
9W,RPR,DEL,0
9W,RUH,BOM,0
9W,SHJ,COK,0
9W,SIN,BOM,0
9W,SIN,DEL,0
9W,SIN,MAA,0
9W,SXR,DEL,0
9W,TRV,AUH,0
9W,TRV,BLR,0
9W,TRV,BOM,0
9W,TRV,DMM,0
9W,TRV,MCT,0
9W,TRZ,MAA,0
9W,UDR,BOM,0
9W,UDR,DEL,0
9W,VNS,CCU,0
9W,VNS,DEL,0
9W,VTZ,BLR,0
9W,VTZ,BOM,0
9W,VTZ,CCU,0
9W,YYZ,BRU,0
A2,ATH,JSH,0
A2,CFU,SKG,0
A2,JKH,SKG,0
A2,JSH,ATH,0
A2,KLX,SKG,0
A2,SKG,CFU,0
A2,SKG,JKH,0
A2,SKG,KLX,0
A2,SKG,SMI,0
A2,SMI,SKG,0
A3,AOK,ATH,0
A3,AOK,KSJ,0
A3,AOK,RHO,0
A3,ARN,KLX,0
A3,ARN,SKG,0
A3,ATH,AOK,0
A3,ATH,AUH,0
A3,ATH,AXD,0
A3,ATH,BCN,0
A3,ATH,BEG,0
A3,ATH,BRU,0
A3,ATH,BUD,0
A3,ATH,CAI,0
A3,ATH,CDG,0
A3,ATH,CFU,0
A3,ATH,CHQ,0
A3,ATH,DME,0
A3,ATH,DUS,0
A3,ATH,EFL,0
A3,ATH,FCO,0
A3,ATH,FRA,0
A3,ATH,GVA,0
A3,ATH,HBE,0
A3,ATH,HER,0
A3,ATH,IEV,0
A3,ATH,IOA,0
A3,ATH,IST,0
A3,ATH,JIK,0
A3,ATH,JKH,0
A3,ATH,JKL,0
A3,ATH,JMK,0
A3,ATH,JNX,0
A3,ATH,JSI,0
A3,ATH,JSY,0
A3,ATH,JTR,0
A3,ATH,JTY,0
A3,ATH,KGS,0
A3,ATH,KIT,0
A3,ATH,KVA,0
A3,ATH,LCA,0
A3,ATH,LED,0
A3,ATH,LHR,0
A3,ATH,LRS,0
A3,ATH,LXS,0
A3,ATH,LYS,0
A3,ATH,MAD,0
A3,ATH,MAN,0
A3,ATH,MJT,0
A3,ATH,MLO,0
A3,ATH,MRS,0
A3,ATH,MUC,0
A3,ATH,MXP,0
A3,ATH,NTE,0
A3,ATH,OSL,0
A3,ATH,OTP,0
A3,ATH,PAS,0
A3,ATH,PHL,0
A3,ATH,PRG,0
A3,ATH,RHO,0
A3,ATH,SKG,0
A3,ATH,SKU,0
A3,ATH,SMI,0
A3,ATH,SOF,0
A3,ATH,TBS,0
A3,ATH,TIA,0
A3,ATH,TLV,0
A3,ATH,TXL,0
A3,ATH,VIE,0
A3,ATH,WAW,0
A3,ATH,ZTH,0
A3,AUH,ATH,0
A3,AXD,ATH,0
A3,BCN,ATH,0
A3,BEG,ATH,0
A3,BOD,HER,0
A3,BRU,ATH,0
A3,BRU,HER,0
A3,BUD,ATH,0
A3,CAI,ATH,0
A3,CDG,ATH,0
A3,CDG,HER,0
A3,CDG,RHO,0
A3,CDG,SKG,0
A3,CFU,ATH,0
A3,CFU,DME,0
A3,CHQ,ATH,0
A3,CHQ,SKG,0
A3,CPH,SKG,0
A3,DME,ATH,0
A3,DME,CFU,0
A3,DME,HER,0
A3,DME,KGS,0
A3,DME,RHO,0
A3,DME,SKG,0
A3,DUS,ATH,0
A3,DUS,HER,0
A3,DUS,KLX,0
A3,DUS,SKG,0
A3,EFL,ATH,0
A3,FCO,ATH,0
A3,FRA,ATH,0
A3,FRA,HER,0
A3,FRA,SKG,0
A3,GVA,ATH,0
A3,GVA,OPO,0
A3,HAJ,SKG,0
A3,HBE,ATH,0
A3,HER,ATH,0
A3,HER,BOD,0
A3,HER,BRU,0
A3,HER,CDG,0
A3,HER,DME,0
A3,HER,DUS,0
A3,HER,FRA,0
A3,HER,LED,0
A3,HER,MRS,0
A3,HER,MUC,0
A3,HER,RHO,0
A3,HER,SKG,0
A3,HER,TLV,0
A3,HER,TXL,0
A3,HER,VIE,0
A3,IEV,ATH,0
A3,IOA,ATH,0
A3,IST,ATH,0
A3,JIK,ATH,0
A3,JKH,ATH,0
A3,JKL,ATH,0
A3,JKL,KGS,0
A3,JKL,LRS,0
A3,JMK,ATH,0
A3,JNX,ATH,0
A3,JSH,KSJ,0
A3,JSI,ATH,0
A3,JSY,ATH,0
A3,JTR,ATH,0
A3,JTY,ATH,0
A3,JTY,LRS,0
A3,KGS,ATH,0
A3,KGS,DME,0
A3,KGS,JKL,0
A3,KGS,RHO,0
A3,KIT,ATH,0
A3,KLX,ARN,0
A3,KLX,DUS,0
A3,KLX,MUC,0
A3,KSJ,AOK,0
A3,KSJ,JSH,0
A3,KVA,ATH,0
A3,KZS,RHO,0
A3,LCA,ATH,0
A3,LCA,SKG,0
A3,LED,ATH,0
A3,LED,HER,0
A3,LED,RHO,0
A3,LED,SKG,0
A3,LHR,ATH,0
A3,LRS,ATH,0
A3,LRS,JKL,0
A3,LRS,JTY,0
A3,LXS,ATH,0
A3,LYS,ATH,0
A3,MAD,ATH,0
A3,MAN,ATH,0
A3,MJT,ATH,0
A3,MJT,SKG,0
A3,MLO,ATH,0
A3,MRS,ATH,0
A3,MRS,HER,0
A3,MUC,ATH,0
A3,MUC,HER,0
A3,MUC,KLX,0
A3,MUC,SKG,0
A3,MXP,ATH,0
A3,NTE,ATH,0
A3,NUE,SKG,0
A3,OSL,ATH,0
A3,OTP,ATH,0
A3,PAS,ATH,0
A3,PHL,ATH,0
A3,PRG,ATH,0
A3,RHO,AOK,0
A3,RHO,ATH,0
A3,RHO,CDG,0
A3,RHO,DME,0
A3,RHO,HER,0
A3,RHO,KGS,0
A3,RHO,KZS,0
A3,RHO,LED,0
A3,RHO,SKG,0
A3,SKG,ARN,0
A3,SKG,ATH,0
A3,SKG,CDG,0
A3,SKG,CHQ,0
A3,SKG,CPH,0
A3,SKG,DME,0
A3,SKG,DUS,0
A3,SKG,FRA,0
A3,SKG,HAJ,0
A3,SKG,HER,0
A3,SKG,LCA,0
A3,SKG,LED,0
A3,SKG,MJT,0
A3,SKG,MUC,0
A3,SKG,NUE,0
A3,SKG,RHO,0
A3,SKG,STR,0
A3,SKU,ATH,0
A3,SMI,ATH,0
A3,SOF,ATH,0
A3,STR,SKG,0
A3,TBS,ATH,0
A3,TIA,ATH,0
A3,TLV,ATH,0
A3,TLV,HER,0
A3,TXL,ATH,0
A3,TXL,HER,0
A3,VIE,ATH,0
A3,VIE,HER,0
A3,WAW,ATH,0
A3,ZRH,LIS,0
A3,ZTH,ATH,0
A4,BYC,SRZ,0
A4,BYC,TJA,0
A4,CBB,TDD,0
A4,CIJ,TDD,0
A4,GYA,TDD,0
A4,LPB,POI,0
A4,LPB,SRZ,0
A4,LPB,TDD,0
A4,ORU,CBB,0
A4,ORU,SRZ,0
A4,POI,LPB,0
A4,RIB,TDD,0
A4,SRZ,BYC,0
A4,SRZ,LPB,0
A4,SRZ,ORU,0
A4,SRZ,TDD,0
A4,TDD,CBB,0
A4,TDD,CIJ,0
A4,TDD,GYA,0
A4,TDD,LPB,0
A4,TDD,RIB,0
A4,TDD,SRZ,0
A4,TJA,BYC,0
A5,AGF,DCM,0
A5,AGF,ORY,0
A5,AJA,BVE,0
A5,AJA,DCM,0
A5,AJA,PIS,0
A5,AMS,CFE,0
A5,AMS,SXB,0
A5,AUR,ORY,0
A5,BES,LYS,0
A5,BES,NCE,0
A5,BIA,LIL,0
A5,BIQ,GVA,0
A5,BIQ,LIL,0
A5,BIQ,LYS,0
A5,BIQ,NCE,0
A5,BLQ,LYS,0
A5,BOD,FCO,0
A5,BOD,LIL,0
A5,BOD,LYS,0
A5,BOD,NCE,0
A5,BOD,NTE,0
A5,BOD,SXB,0
A5,BRU,LYS,0
A5,BRU,NTE,0
A5,BVE,AJA,0
A5,BVE,ORY,0
A5,CFE,AMS,0
A5,CFE,LYS,0
A5,CFE,NCE,0
A5,CFR,LYS,0
A5,CFR,NCE,0
A5,CFR,ORY,0
A5,CLY,NTE,0
A5,DCM,AGF,0
A5,DCM,AJA,0
A5,DCM,ORY,0
A5,DUS,NTE,0
A5,ETZ,LYS,0
A5,ETZ,NCE,0
A5,FCO,BOD,0
A5,FCO,LYS,0
A5,FCO,SXB,0
A5,FLR,LYS,0
A5,FSC,LIL,0
A5,FSC,NTE,0
A5,GOT,LYS,0
A5,GVA,BIQ,0
A5,LAI,ORY,0
A5,LDE,ORY,0
A5,LIL,BIA,0
A5,LIL,BIQ,0
A5,LIL,BOD,0
A5,LIL,FSC,0
A5,LIL,LYS,0
A5,LIL,MPL,0
A5,LIL,NTE,0
A5,LIL,SXB,0
A5,LIL,TLS,0
A5,LRH,ORY,0
A5,LRH,PIS,0
A5,LRT,ORY,0
A5,LYS,BES,0
A5,LYS,BIQ,0
A5,LYS,BLQ,0
A5,LYS,BOD,0
A5,LYS,BRU,0
A5,LYS,CFE,0
A5,LYS,CFR,0
A5,LYS,ETZ,0
A5,LYS,FCO,0
A5,LYS,FLR,0
A5,LYS,GOT,0
A5,LYS,LIL,0
A5,LYS,MLH,0
A5,LYS,MPL,0
A5,LYS,MRS,0
A5,LYS,MXP,0
A5,LYS,NTE,0
A5,LYS,PIS,0
A5,LYS,PRG,0
A5,LYS,PUF,0
A5,LYS,RNS,0
A5,LYS,SXB,0
A5,LYS,VCE,0
A5,MLH,LYS,0
A5,MPL,LIL,0
A5,MPL,LYS,0
A5,MPL,NTE,0
A5,MPL,SXB,0
A5,MRS,LYS,0
A5,MRS,SXB,0
A5,MRS,TLS,0
A5,MXP,LYS,0
A5,MXP,NTE,0
A5,NCE,BES,0
A5,NCE,BIQ,0
A5,NCE,BOD,0
A5,NCE,CFE,0
A5,NCE,CFR,0
A5,NCE,ETZ,0
A5,NCE,RNS,0
A5,NCE,TLS,0
A5,NTE,BOD,0
A5,NTE,BRU,0
A5,NTE,CLY,0
A5,NTE,DUS,0
A5,NTE,FSC,0
A5,NTE,LIL,0
A5,NTE,LYS,0
A5,NTE,MPL,0
A5,NTE,MXP,0
A5,NTE,SXB,0
A5,NTE,TLS,0
A5,ORY,AGF,0
A5,ORY,AUR,0
A5,ORY,BVE,0
A5,ORY,CFR,0
A5,ORY,DCM,0
A5,ORY,LAI,0
A5,ORY,LDE,0
A5,ORY,LRH,0
A5,ORY,LRT,0
A5,ORY,PGF,0
A5,ORY,RDZ,0
A5,ORY,UIP,0
A5,PGF,ORY,0
A5,PIS,AJA,0
A5,PIS,LRH,0
A5,PIS,LYS,0
A5,PRG,LYS,0
A5,PUF,LYS,0
A5,RDZ,ORY,0
A5,RNS,LYS,0
A5,RNS,NCE,0
A5,RNS,TLS,0
A5,SXB,AMS,0
A5,SXB,BOD,0
A5,SXB,FCO,0
A5,SXB,LIL,0
A5,SXB,LYS,0
A5,SXB,MPL,0
A5,SXB,MRS,0
A5,SXB,NTE,0
A5,TLS,LIL,0
A5,TLS,MRS,0
A5,TLS,NCE,0
A5,TLS,NTE,0
A5,TLS,RNS,0
A5,UIP,ORY,0
A5,VCE,LYS,0
A8,EBB,KSE,0
A8,EBB,PAF,0
A8,KSE,EBB,0
A8,PAF,EBB,0
A9,AMS,TBS,0
A9,BUS,DME,0
A9,BUS,TBS,0
A9,CDG,TBS,0
A9,DME,BUS,0
A9,KUT,TBS,0
A9,RIX,TBS,0
A9,TBS,AMS,0
A9,TBS,BUS,0
A9,TBS,CDG,0
A9,TBS,RIX,0
A9,TBS,TLV,0
A9,TBS,VIE,0
A9,TBS,VKO,0
A9,TLV,TBS,0
A9,VIE,TBS,0
A9,VKO,KUT,0
A9,VKO,TBS,0
AA,ABE,CLT,0
AA,ABE,PHL,0
AA,ABI,DFW,0
AA,ABQ,DFW,0
AA,ABQ,LAX,0
AA,ABQ,ORD,0
AA,ABQ,PHX,0
AA,ABZ,LHR,0
AA,ACC,LHR,0
AA,ACT,DFW,0
AA,ADL,BNE,0
AA,ADL,SYD,0
AA,AEX,DFW,0
AA,AGP,LHR,0
AA,AGS,CLT,0
AA,AGS,DCA,0
AA,AGU,DFW,0
AA,AKL,BNE,0
AA,AKL,PPT,0
AA,AKL,SYD,0
AA,ALB,CLT,0
AA,ALB,DCA,0
AA,ALB,PHL,0
AA,ALO,ORD,0
AA,AMA,DFW,0
AA,AMM,JFK,0
AA,AMM,ORD,0
AA,AMM,YUL,0
AA,AMS,LHR,0
AA,AMS,PHL,0
AA,ANC,LAX,0
AA,ANC,PHX,0
AA,ANU,CLT,0
AA,ANU,JFK,0
AA,ANU,MIA,0
AA,AQP,LIM,0
AA,ARN,LHR,0
AA,ART,ORD,0
AA,ART,PHL,0
AA,ASP,SYD,0
AA,ASU,MIA,0
AA,ATH,LHR,0
AA,ATH,PHL,0
AA,ATL,CLT,0
AA,ATL,DFW,0
AA,ATL,LHR,0
AA,ATL,MIA,0
AA,ATL,ORD,0
AA,ATL,PHL,0
AA,ATL,PHX,0
AA,AUA,CLT,0
AA,AUA,MIA,0
AA,AUA,PHL,0
AA,AUH,CMB,0
AA,AUH,DUS,0
AA,AUH,IAD,0
AA,AUH,ISB,0
AA,AUH,JFK,0
AA,AUH,LHE,0
AA,AUH,LHR,0
AA,AUH,MCT,0
AA,AUH,ORD,0
AA,AUS,CLT,0
AA,AUS,DFW,0
AA,AUS,JFK,0
AA,AUS,LAX,0
AA,AUS,LHR,0
AA,AUS,MSY,0
AA,AUS,ORD,0
AA,AUS,PHL,0
AA,AUS,PHX,0
AA,AVL,CLT,0
